doc_id,item,category,amount,price,discount
TRJ-71587,Средство для унитаза Bref,Бытовая химия,5,89.0,0.0
TRJ-71587,Сковорода 28см антипригарная,Посуда,1,1490.0,74.5
OCE-43093,Скатерть клетчатая 140x180,Текстиль,2,449.0,0.0
OCE-43093,Полотенце махровое 70x140,Текстиль,5,349.0,52.35
MSP-76751,Порошок стиральный Ariel 3кг,Бытовая химия,3,549.0,0.0
MSP-76751,Средство для унитаза Bref,Бытовая химия,1,89.0,4.45
MSP-76751,Гель для посуды Fairy 900мл,Бытовая химия,1,189.0,9.45
MSP-76751,Чайник электрический 1.7л,Посуда,1,1299.0,0.0
MSP-76751,Корзина для белья плетёная,Хозтовары,3,699.0,104.85
MSP-76751,Плед флисовый 150x200,Текстиль,1,799.0,39.95
